DatGeracaoConjuntoDados;IdeMdl;IdeTipMdl;DscSitLinTms;IdeLinTms;IdeSbeOri;IdeSbeDsn;NomLinTms;NumCcuLinTms;QtdTorLinTms;NumEtnLinTms;IdeOnsSbeOrigem;NomSubestacaoOrigem;NomLongoSubestacaoOrigem;SigUFSubestacaoOrigem;IdeOnsSbeDestino;NomSubestacaoDestino;NomLongoSubestacaoDestino;SigUFSubestacaoDestino;IdeObr;NumCpdCnteCutLinhaTransm;NumCpdCnteLgaLinhaTransm;IdcTipoCircuitoLinhaTransm;IdcTipoEstruturaLinhaTransm;NumCaboCondutorLinhaTransm;NumCaboParaRaioLinhaTransm;IdeCaboCondutor;IdeCaboParaRaio;NumTensaoBaseLinhaTransm
2026-04-27;19960;4;Ativa;1012;2161;2305;LT 440 kV ILHA SOLTEIRA /MIRASSOL II SP;2;524;211,0500000000;SPILS;ILHA SOLTEIRA;USI ILHA SOLTEIRA    SP;SP;SPMSOL;MIRASSOL II;SUB MIRASSOL II   SP;SP;4151;3278;2665;1;0;4;1;13;28;440,00
2026-04-27;19962;4;Ativa;930;1851;2305;LT 440 kV ARARAQUARA /MIRASSOL II SP;2;390;165,8300000000;SPARA;ARARAQUARA;SUB ARARAQUARA    SP;SP;SPMSOL;MIRASSOL II;SUB MIRASSOL II   SP;SP;4153;3278;2665;1;0;4;2;13;28;440,00
2026-04-27;19977;4;Ativa;1000;2125;2208;LT 440 kV GETULINA /JUPIA SP;1;518;221,5000000000;SPGET;GETULINA;SUB GETULINA    SP;SP;SPJUP;JUPIA;USI JUPIA    SP;SP;4172;3278;2665;1;0;4;1;13;28;440,00
2026-04-27;19979;4;Ativa;952;1895;2125;LT 440 kV BAURU /GETULINA SP;1;219;90,5400000000;SPBAU;BAURU;SUB BAURU    SP;SP;SPGET;GETULINA;SUB GETULINA    SP;SP;4174;3278;2665;1;0;4;2;13;28;440,00
2026-04-27;19981;4;Ativa;1000;2125;2208;LT 440 kV GETULINA /JUPIA SP;2;518;222,3300000000;SPGET;GETULINA;SUB GETULINA    SP;SP;SPJUP;JUPIA;USI JUPIA    SP;SP;4176;3278;2665;1;0;4;1;13;28;440,00
2026-04-27;19983;4;Ativa;952;1895;2125;LT 440 kV BAURU /GETULINA SP;2;219;90,3900000000;SPBAU;BAURU;SUB BAURU    SP;SP;SPGET;GETULINA;SUB GETULINA    SP;SP;4178;3278;2665;1;0;4;2;13;28;440,00
2026-04-27;19992;4;Ativa;928;1851;1863;LT 440 kV ARARAQUARA /ARARAS SP;1;148;107,9500000000;SPARA;ARARAQUARA;SUB ARARAQUARA    SP;SP;SPARS;ARARAS;SUB ARARAS     SP;SP;4190;3278;2665;1;0;4;2;13;28;440,00
2026-04-27;19994;4;Desativada;933;1863;2441;LT 440 kV ARARAS /SANTO ANGELO SP;1;155;188,3000000000;SPARS;ARARAS;SUB ARARAS     SP;SP;SPSAA;SANTO ANGELO;SUB SANTO ANGELO     SP;SP;4192;3278;2665;1;0;4;2;13;28;440,00
2026-04-27;3592;4;Ativa;677;1436;820;LT 230 kV VILHENA /JAURU RO/MT;1;766;345,0000000000;ROVN;VILHENA;SUB VILHENA    RO;RO;MTJU;JAURU;SUB JAURU    MT;MT;4342;1562;1240;1;1;2;2;37;1;230,00
2026-04-27;3595;4;Ativa;677;1436;820;LT 230 kV VILHENA /JAURU RO/MT;2;766;345,0000000000;ROVN;VILHENA;SUB VILHENA    RO;RO;MTJU;JAURU;SUB JAURU    MT;MT;4343;1562;1240;1;1;2;2;37;42;230,00
2026-04-27;4258;4;Ativa;849;1663;1137;LT 230 kV CANOINHAS ESU /S.MATEUS SUL SC/PR;2;130;52,0000000000;SCCAN;CANOINHAS ESU;SUB CANOINHAS ( ELETROSUL )  SC;SC;PRSMS;S.MATEUS SUL;SUB SAO MATEUS SUL   PR;PR;4356;824;647;0;2;1;2;13;1;230,00
2026-04-27;2944;4;Ativa;549;1087;1094;LT 230 kV LONDRINA ESU /MARINGA PR;2;243;104,0000000000;PRLON;LONDRINA ESU;SUB LONDRINA    PR;PR;PRMGA;MARINGA;SUB MARINGA    PR;PR;4359;;;0;1;1;1;13;1;230,00
2026-04-27;4027;4;Ativa;788;1589;1612;LT 230 kV SANTA MARIA 3 /U.D.FRANCISCA RS;2;146;65,0000000000;RSSMA3;SANTA MARIA 3;SUB SANTA MARIA 3    RS;RS;RSUDFR;U.D.FRANCISCA;USI DONA FRANCISCA   RS;RS;4365;874;631;0;2;1;2;27;1;230,00
2026-04-27;3547;4;Ativa;666;1410;1395;LT 230 kV PARAISO /ACU II RN;2;273;132,8000000000;RNPRS;PARAISO;SUB PARAISO    RN;RN;RNACD;ACU II;SUB ACU II     RN;RN;4368;;;0;2;1;;;;230,00
2026-04-27;20432;4;Ativa;1409;362;600;LT 500 kV B.DESPACHO 3 /OURO PRETO 2 MG;1;368;181,0000000000;MGBDE3;B.DESPACHO 3;SUB BOM DESPACHO 3   MG;MG;MGOPR2;OURO PRETO 2;SUB OURO PRETO 2     MG;MG;4484;4;3;0;2;4;2;10;1;500,00
2026-04-27;20447;4;Ativa;1410;998;2839;LT 230 kV RIB.GONCALVES /BALSAS PI/MA;1;233;94,2400000000;PIRGO;RIB.GONCALVES;SUB RIBEIRO GONCALVES   PI;PI;MABAL;BALSAS;SUB BALSAS     MA;MA;4492;630;510;0;1;1;2;37;2;230,00
2026-04-27;20494;4;Ativa;1411;326;329;LT 500 kV SAO LUIS II /MIRANDA II MA;1;225;105,5000000000;MALD;SAO LUIS II;SUB SAO LUIS II   MA;MA;MAMR;MIRANDA II;SUB MIRANDA II    MA;MA;4542;3780;3000;0;0;4;2;13;1;500,00
2026-04-27;20495;4;Ativa;1412;329;330;LT 500 kV MIRANDA II /P.DUTRA MA;1;422;195,1600000000;MAMR;MIRANDA II;SUB MIRANDA II    MA;MA;MAPD;P.DUTRA;SUB PRESIDENTE DUTRA    MA;MA;4543;3780;3000;0;0;4;2;13;1;500,00
2026-04-27;20498;4;Ativa;1411;326;329;LT 500 kV SAO LUIS II /MIRANDA II MA;2;240;105,5800000000;MALD;SAO LUIS II;SUB SAO LUIS II   MA;MA;MAMR;MIRANDA II;SUB MIRANDA II    MA;MA;4546;3780;3000;0;0;4;2;23;1;500,00
2026-04-27;20499;4;Ativa;1412;329;330;LT 500 kV MIRANDA II /P.DUTRA MA;2;473;196,7000000000;MAMR;MIRANDA II;SUB MIRANDA II    MA;MA;MAPD;P.DUTRA;SUB PRESIDENTE DUTRA    MA;MA;4547;3780;3000;0;0;4;2;23;1;500,00
2026-04-27;20503;4;Ativa;354;800;836;LT 500 kV CUIABA /RIBEIRAOZINHO MT;2;775;364,0000000000;MTCB;CUIABA;SUB CUIABA     MT;MT;MTRB;RIBEIRAOZINHO;SUB RIBEIRAOZINHO    MT;MT;4560;0;0;0;1;0;0;23;34;500,00
2026-04-27;20506;4;Ativa;375;836;257;LT 500 kV RIBEIRAOZINHO /R.VERDE NORTE MT/GO;2;523;242,0000000000;MTRB;RIBEIRAOZINHO;SUB RIBEIRAOZINHO    MT;MT;GOID;R.VERDE NORTE;SUB RIO VERDE NORTE    GO;GO;4563;0;0;0;1;0;0;23;34;500,00
2026-04-27;20587;4;Ativa;1419;2843;2531;LT 500 kV ARARAQUARA 2 /ARARAQUARA FURNAS SP;1;35;15,0000000000;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;SPSTAR;ARARAQUARA FURNAS;SUB ARARAQUARA FURNAS SP;SP;4651;3700;3700;0;2;3;2;62;41;500,00
2026-04-27;20588;4;Ativa;1419;2843;2531;LT 500 kV ARARAQUARA 2 /ARARAQUARA FURNAS SP;2;35;15,0000000000;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;SPSTAR;ARARAQUARA FURNAS;SUB ARARAQUARA FURNAS SP;SP;4652;37000;37000;0;2;3;2;62;41;500,00
2026-04-27;20659;4;Ativa;1429;1596;1540;LT 230 kV SANTO ANGELO /MISSOES RS;1;156;64,3300000000;RSSTA;SANTO ANGELO;SUB SANTO ANGELO     RS;RS;RSMIS;MISSOES;SUB MISSOES    RS;RS;4691;0;0;0;0;1;2;13;1;230,00
2026-04-27;20660;4;Ativa;1430;1540;1581;LT 230 kV MISSOES /SAO BORJA 2 RS;1;290;111,7800000000;RSMIS;MISSOES;SUB MISSOES    RS;RS;RSSBO2;SAO BORJA 2;SUB SAO BORJA 2 RS;RS;4692;0;0;0;0;1;2;13;1;230,00
2026-04-27;20589;4;Ativa;1730;2843;1851;LT 440 kV ARARAQUARA 2 /ARARAQUARA SP;1;35;15,0000000000;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;SPARA;ARARAQUARA;SUB ARARAQUARA    SP;SP;4716;37000;37000;0;2;3;2;62;41;440,00
2026-04-27;20591;4;Ativa;1730;2843;1851;LT 440 kV ARARAQUARA 2 /ARARAQUARA SP;2;35;15,0000000000;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;SPARA;ARARAQUARA;SUB ARARAQUARA    SP;SP;4717;37000;37000;0;2;3;2;62;41;440,00
2026-04-27;20785;4;Ativa;1435;16;2845;LT 500 kV MESSIAS /SUAPE II AL/PE;1;48;176,6000000000;ALMSI;MESSIAS;SUB MESSIAS AL;AL;PESUD;SUAPE II;SUB SUAPE II PE;PE;4766;3956;3140;0;0;4;2;13;2;500,00
2026-04-27;20786;4;Ativa;1436;2845;957;LT 500 kV SUAPE II /RECIFE II PE;1;50;45,6000000000;PESUD;SUAPE II;SUB SUAPE II PE;PE;PERCD;RECIFE II;SUB RECIFE II     PE;PE;4767;3140;3956;0;0;4;2;13;2;500,00
2026-04-27;20811;4;Ativa;1437;954;2845;LT 230 kV PIRAPAMA II /SUAPE II PE;1;6;20,9000000000;PEPRD;PIRAPAMA II;SUB PIRAPAMA II   PE;PE;PESUD;SUAPE II;SUB SUAPE II PE;PE;4788;1052;1052;1;0;2;1;13;1;230,00
2026-04-27;20812;4;Ativa;1437;954;2845;LT 230 kV PIRAPAMA II /SUAPE II PE;2;6;20,9000000000;PEPRD;PIRAPAMA II;SUB PIRAPAMA II   PE;PE;PESUD;SUAPE II;SUB SUAPE II PE;PE;4789;1052;1052;1;0;2;2;13;2;230,00
2026-04-27;20827;4;Ativa;1438;2845;2846;LT 230 kV SUAPE II /SUAPE III PE;1;8;3,6000000000;PESUD;SUAPE II;SUB SUAPE II PE;PE;PESUT;SUAPE III;SUB SUAPE III     PE;PE;4790;1052;1052;1;0;2;1;13;1;230,00
2026-04-27;20828;4;Ativa;1438;2845;2846;LT 230 kV SUAPE II /SUAPE III PE;2;8;3,6000000000;PESUD;SUAPE II;SUB SUAPE II PE;PE;PESUT;SUAPE III;SUB SUAPE III     PE;PE;4791;1052;1052;1;0;2;2;13;2;230,00
2026-04-27;21070;4;Ativa;1441;2847;2843;LT 600 kV COLETORA PORTO VELHO /ARARAQUARA 2 RO/SP;1;4900;2382,0000000000;ROCPH;COLETORA PORTO VELHO;SUB COLETORA PORTO VELHO  RO;RO;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;4884;5252;2668;1;2;4;2;46;1;600,00
2026-04-27;21069;4;Ativa;1441;2847;2843;LT 600 kV COLETORA PORTO VELHO /ARARAQUARA 2 RO/SP;3;4339;2412,0000000000;ROCPH;COLETORA PORTO VELHO;SUB COLETORA PORTO VELHO  RO;RO;SPARA2;ARARAQUARA 2;SUB ARARAQUARA 2 SP;SP;4885;5368;2940;1;0;4;;46;1;600,00
2026-04-27;21154;4;Ativa;1357;62;2819;LT 230 kV EUNAPOLIS /TEIX. FREITAS II BA;2;287;152,0000000000;BAENP;EUNAPOLIS;SUB EUNAPOLIS     BA;BA;BATXF;TEIX. FREITAS II;SUB TEIXEIRA DE FREITAS II BA;BA;4956;890;750;0;2;1;2;43;35;230,00
2026-04-27;21085;4;Ativa;1443;2847;1427;LT 230 kV COLETORA PORTO VELHO /PORTO VELHO RO;1;51;22,0000000000;ROCPH;COLETORA PORTO VELHO;SUB COLETORA PORTO VELHO  RO;RO;ROPV;PORTO VELHO;SUB PORTO VELHO   RO;RO;5040;1910;1130;0;1;2;2;3;2;230,00
2026-04-27;21086;4;Ativa;1443;2847;1427;LT 230 kV COLETORA PORTO VELHO /PORTO VELHO RO;2;51;22,0000000000;ROCPH;COLETORA PORTO VELHO;SUB COLETORA PORTO VELHO  RO;RO;ROPV;PORTO VELHO;SUB PORTO VELHO   RO;RO;5041;1910;1130;0;1;2;3;;2;230,00
2026-04-27;21378;4;Ativa;1462;2851;2854;LT 230 kV CHAPADAO /JATAI MS/GO;1;298;128,0000000000;MSCAO;CHAPADAO;SUB CHAPADAO    MS;MS;GOJAT;JATAI;SUB JATAI    GO;GO;5110;1720;1400;1;2;2;3;43;42;230,00
2026-04-27;21379;4;Ativa;1462;2851;2854;LT 230 kV CHAPADAO /JATAI MS/GO;2;298;128,0000000000;MSCAO;CHAPADAO;SUB CHAPADAO    MS;MS;GOJAT;JATAI;SUB JATAI    GO;GO;5111;1720;1400;1;2;2;3;43;42;230,00
2026-04-27;21381;4;Ativa;1464;298;2853;LT 230 kV B.COQUEIROS /QUIRINOPOLIS GO;1;123;51,4700000000;GOUHBC;B.COQUEIROS;USI BARRA DOS COQUEIROS   GO;GO;GOQUI2;QUIRINOPOLIS;SUB QUIRINOPOLIS GO;GO;5122;995;810;0;1;1;3;45;42;230,00
2026-04-27;21380;4;Ativa;1463;270;2855;LT 230 kV PALMEIRAS /EDEIA GO;1;141;58,5700000000;GOPAL;PALMEIRAS;SUB PALMEIRAS     GO;GO;GOEDA;EDEIA;SUB EDEIA    GO;GO;5127;995;810;0;2;1;3;45;42;230,00
2026-04-27;21367;4;Ativa;1456;2161;2849;LT 440 kV ILHA SOLTEIRA /ILHA SOLTEIRA 2 SP/MS;1;22;9,0400000000;SPILS;ILHA SOLTEIRA;USI ILHA SOLTEIRA    SP;SP;MSISO2;ILHA SOLTEIRA 2;SUB ILHA SOLTEIRA 2   MS;MS;5166;4044;3446;1;0;4;2;37;40;440,00
2026-04-27;21368;4;Ativa;1456;2161;2849;LT 440 kV ILHA SOLTEIRA /ILHA SOLTEIRA 2 SP/MS;2;22;9,0400000000;SPILS;ILHA SOLTEIRA;USI ILHA SOLTEIRA    SP;SP;MSISO2;ILHA SOLTEIRA 2;SUB ILHA SOLTEIRA 2   MS;MS;5167;4044;3446;1;0;4;2;37;40;440,00
2026-04-27;21369;4;Ativa;1457;2849;2850;LT 230 kV ILHA SOLTEIRA 2 /INOCENCIA MS;1;163;79,2000000000;MSISO2;ILHA SOLTEIRA 2;SUB ILHA SOLTEIRA 2   MS;MS;MSINO;INOCENCIA;SUB INOCENCIA   MS;MS;5168;2180;1770;1;2;2;2;23;41;230,00
2026-04-27;21370;4;Ativa;1457;2849;2850;LT 230 kV ILHA SOLTEIRA 2 /INOCENCIA MS;2;163;79,2000000000;MSISO2;ILHA SOLTEIRA 2;SUB ILHA SOLTEIRA 2   MS;MS;MSINO;INOCENCIA;SUB INOCENCIA   MS;MS;5169;2180;1770;1;2;2;2;23;41;230,00
2026-04-27;21371;4;Ativa;1457;2849;2850;LT 230 kV ILHA SOLTEIRA 2 /INOCENCIA MS;3;164;79,2000000000;MSISO2;ILHA SOLTEIRA 2;SUB ILHA SOLTEIRA 2   MS;MS;MSINO;INOCENCIA;SUB INOCENCIA   MS;MS;5170;2180;1770;0;2;2;2;23;41;230,00
2026-04-27;21372;4;Ativa;1458;2850;2851;LT 230 kV INOCENCIA /CHAPADAO MS;1;341;134,0800000000;MSINO;INOCENCIA;SUB INOCENCIA   MS;MS;MSCAO;CHAPADAO;SUB CHAPADAO    MS;MS;5171;2180;1770;1;2;2;2;23;41;230,00
2026-04-27;21373;4;Ativa;1458;2850;2851;LT 230 kV INOCENCIA /CHAPADAO MS;2;341;134,0800000000;MSINO;INOCENCIA;SUB INOCENCIA   MS;MS;MSCAO;CHAPADAO;SUB CHAPADAO    MS;MS;5172;2180;1770;1;2;2;2;23;41;230,00
2026-04-27;21374;4;Ativa;1458;2850;2851;LT 230 kV INOCENCIA /CHAPADAO MS;3;338;134,0800000000;MSINO;INOCENCIA;SUB INOCENCIA   MS;MS;MSCAO;CHAPADAO;SUB CHAPADAO    MS;MS;5173;2180;1770;0;2;2;2;23;41;230,00
2026-04-27;21375;4;Desativada;1459;2851;763;LT 230 kV CHAPADAO /IMBIRUSSU MS;1;0;320,0000000000;MSCAO;CHAPADAO;SUB CHAPADAO    MS;MS;MSIMB;IMBIRUSSU;SUB IMBIRUSSU     MS;MS;5195;1990;1620;0;1;2;1;38;1;230,00
2026-04-27;21376;4;Ativa;1460;763;774;LT 230 kV IMBIRUSSU /SIDROLANDIA 2 MS;1;96;48,0000000000;MSIMB;IMBIRUSSU;SUB IMBIRUSSU     MS;MS;MSSIA2;SIDROLANDIA 2;SUB SIDROLANDIA 2    MS;MS;5197;1720;1400;0;1;2;1;38;1;230,00
2026-04-27;21377;4;Ativa;1461;774;736;LT 230 kV SIDROLANDIA 2 /ANASTACIO MS;1;228;101,0000000000;MSSIA2;SIDROLANDIA 2;SUB SIDROLANDIA 2    MS;MS;MSANA;ANASTACIO;SUB ANASTACIO     MS;MS;5198;1720;1400;0;1;2;1;38;1;230,00
2026-04-27;21504;4;Ativa;1467;2324;2852;LT 230 kV N.P.PRIMAVERA /RIO BRILHANTE SP/MS;1;301;142,2800000000;SPNPP;N.P.PRIMAVERA;SUB NOVA PORTO PRIMAVERA   SP;SP;MSRBE;RIO BRILHANTE;SUB RIO BRILHANTE  MS;MS;5270;2000;1680;0;2;2;1;37;28;230,00
2026-04-27;21505;4;Ativa;1468;2852;763;LT 230 kV RIO BRILHANTE /IMBIRUSSU MS;1;328;150,3000000000;MSRBE;RIO BRILHANTE;SUB RIO BRILHANTE  MS;MS;MSIMB;IMBIRUSSU;SUB IMBIRUSSU     MS;MS;5271;2000;1680;0;2;2;1;38;28;230,00
2026-04-27;21510;4;Ativa;1469;2324;765;LT 230 kV N.P.PRIMAVERA /IVINHEMA 2 SP/MS;1;142;65,0000000000;SPNPP;N.P.PRIMAVERA;SUB NOVA PORTO PRIMAVERA   SP;SP;MSIVI2;IVINHEMA 2;SUB IVINHEMA 2    MS;MS;5276;2000;1680;0;2;2;2;38;28;230,00
2026-04-27;21511;4;Desativada;1470;765;759;LT 230 kV IVINHEMA 2 /DOURADOS MS;1;321;151,9700000000;MSIVI2;IVINHEMA 2;SUB IVINHEMA 2    MS;MS;MSDOU;DOURADOS;SUB DOURADOS    MS;MS;5277;2000;1680;0;2;2;2;37;28;230,00
2026-04-27;21516;4;Desativada;1471;937;2856;LT 230 kV GOIANINHA /SANTA RITA II PE/PB;1;32;59,0000000000;PEGNN;GOIANINHA;SUB GOIANINHA     PE;PE;PBSRD;SANTA RITA II;SUB SANTA RITA II    PB;PB;5282;800;635;1;0;1;2;13;2;230,00
2026-04-27;21517;4;Desativada;1472;2856;907;LT 230 kV SANTA RITA II /MUSSURE II PB;1;32;17,0000000000;PBSRD;SANTA RITA II;SUB SANTA RITA II    PB;PB;PBMRD;MUSSURE II;SUB MUSSURE II    PB;PB;5283;800;635;1;0;1;2;13;2;230,00
2026-04-27;21400;4;Ativa;1465;950;2856;LT 230 kV PAU FERRO /SANTA RITA II PE/PB;1;175;96,7000000000;PEPFE;PAU FERRO;SUB PAU FERRO     PE;PE;PBSRD;SANTA RITA II;SUB SANTA RITA II    PB;PB;5286;1882;1600;0;2;2;2;43;1;230,00
2026-04-27;21401;4;Ativa;1466;84;4475;LT 230 kV P.AFONSO III /ZEBU II AL;1;0;5,4000000000;BAPAF;P.AFONSO III;SUB PAULO AFONSO III    BA;AL;BAZBU;ZEBU II;SUB ZEBU II;AL;5324;795;631;1;0;1;2;13;2;230,00
2026-04-27;21561;4;Ativa;1466;84;4475;LT 230 kV P.AFONSO III /ZEBU II AL;2;0;5,4000000000;BAPAF;P.AFONSO III;SUB PAULO AFONSO III    BA;AL;BAZBU;ZEBU II;SUB ZEBU II;AL;5325;795;631;1;0;1;2;13;2;230,00
2026-04-27;21581;4;Ativa;1473;820;800;LT 500 kV JAURU /CUIABA MT;1;;354,0000000000;MTJU;JAURU;SUB JAURU    MT;MT;MTCB;CUIABA;SUB CUIABA     MT;MT;5344;;;0;;3;2;23;1;500,00
2026-04-27;21633;4;Ativa;1477;1556;1553;LT 230 kV PORTO ALEGRE 9 /PORTO ALEGRE 4 RS;1;23;11,0000000000;RSPAL9;PORTO ALEGRE 9;SUB PORTO ALEGRE 9 RS;RS;RSPAL4;PORTO ALEGRE 4;SUB PORTO ALEGRE 4 RS;RS;5399;1902;910;0;4;1;1;46;1;230,00
2026-04-27;21636;4;Ativa;1478;1145;1047;LT 500 kV F.IGUACU 60HZ /CASCAVEL OEST PR;1;303;117,1000000000;PRSTF6;F.IGUACU 60HZ;SUB FOZ DO IGUACU 60HZ    PR;PR;PRCVO ;CASCAVEL OEST;SUB CASCAVEL OESTE   PR;PR;5402;4525;3800;0;1;4;2;23;34;500,00
2026-04-27;21641;4;Ativa;161;292;289;LT 230 kV S.DA MESA /NIQUELANDIA GO;2;224;100,0000000000;GOSTSM;S.DA MESA;SUB SERRA DA MESA    GO;GO;GOSTNQ;NIQUELANDIA;SUB NIQUELANDIA   GO;GO;5407;1960;1550;0;2;2;2;23;1;230,00
2026-04-27;21642;4;Ativa;144;288;289;LT 230 kV BARRO ALTO /NIQUELANDIA GO;2;197;88,0500000000;GOSTBT;BARRO ALTO;SUB BARRO ALTO    GO;GO;GOSTNQ;NIQUELANDIA;SUB NIQUELANDIA   GO;GO;5408;980;775;0;2;1;3;23;42;230,00
2026-04-27;21647;4;Ativa;1479;2536;2859;LT 500 kV IBIUNA /ITATIBA SP;1;4;86,5000000000;SPSTIN;IBIUNA;SUB IBIUNA     SP;SP;SPSTTB;ITATIBA;SUB ITATIBA    SP;SP;5413;2700;2145;0;0;3;2;23;28;500,00
2026-04-27;21648;4;Ativa;1480;2859;2532;LT 500 kV ITATIBA /CAMPINAS SP;1;4;26,5000000000;SPSTTB;ITATIBA;SUB ITATIBA    SP;SP;SPSTCA;CAMPINAS;SUB CAMPINAS FURNAS    SP;SP;5414;2700;2145;0;0;3;2;23;28;500,00
2026-04-27;21668;4;Ativa;1481;357;2860;LT 345 kV BARBACENA 2 /SANTOS DUMONT 2 MG;1;4;44,9000000000;MGBARB;BARBACENA 2;SUB BARBACENA 2   MG;MG;MGSDU;SANTOS DUMONT 2;SUB SANTOS DUMONT 2 MG;MG;5434;2240;1880;0;0;2;2;26;28;345,00
2026-04-27;21669;4;Ativa;1482;2860;475;LT 345 kV SANTOS DUMONT 2 /JUIZ DE FORA 1 MG;1;4;33,0300000000;MGSDU;SANTOS DUMONT 2;SUB SANTOS DUMONT 2 MG;MG;MGJFOR;JUIZ DE FORA 1;SUB JUIZ DE FORA 1 MG;MG;5435;2240;1880;0;0;2;2;26;28;345,00
2026-04-27;21694;4;Ativa;1483;2852;2861;LT 138 kV RIO BRILHANTE /SANTA LUZIA II MS;1;23;22,0000000000;MSRBE;RIO BRILHANTE;SUB RIO BRILHANTE  MS;MS;MSSLU2;SANTA LUZIA II;SUB SANTA LUZIA II MS;MS;5456;2100;1710;0;2;2;1;26;1;138,00
2026-04-27;21707;4;Ativa;1489;2137;2867;LT 440 kV GERDAU SP /JANDIRA SP;1;17;29,8000000000;SPGSP;GERDAU SP;SUB GERDAU SP     SP;SP;SPJAN-4;JANDIRA;SUB JANDIRA SP;SP;5469;3504;2756;0;0;4;1;13;30;440,00
2026-04-27;21708;4;Ativa;1490;2867;2088;LT 440 kV JANDIRA /EMBU-GUACU SP;1;17;40,3700000000;SPJAN-4;JANDIRA;SUB JANDIRA SP;SP;SPEMG;EMBU-GUACU;SUB EMBU-GUACU    SP;SP;5470;3504;2756;0;0;4;1;13;42;440,00
2026-04-27;21711;4;Ativa;1491;1895;2868;LT 440 kV BAURU /SALTO SP;1;2;220,1600000000;SPBAU;BAURU;SUB BAURU    SP;SP;SPSTO-4;SALTO;SUB SALTO SP;SP;5473;3504;2756;1;0;4;1;13;30;440,00
2026-04-27;21712;4;Ativa;1492;2868;1948;LT 440 kV SALTO /CABREUVA SP;1;2;16,7800000000;SPSTO-4;SALTO;SUB SALTO SP;SP;SPCAV;CABREUVA;SUB CABREUVA    SP;SP;5474;3504;2756;1;0;4;1;13;42;440,00
2026-04-27;21715;4;Ativa;1484;2861;2862;LT 138 kV SANTA LUZIA II /UTE SANTA LUZIA I MS;1;87;41,0000000000;MSSLU2;SANTA LUZIA II;SUB SANTA LUZIA II MS;MS;MSUSL;UTE SANTA LUZIA I;UTE SANTA LUZIA I   MS;MS;5478;860;700;0;2;1;1;13;1;138,00
2026-04-27;21716;4;Ativa;1485;2861;2863;LT 138 kV SANTA LUZIA II /UTE ELDORADO MS;1;85;33,0000000000;MSSLU2;SANTA LUZIA II;SUB SANTA LUZIA II MS;MS;MSELDR;UTE ELDORADO;UTE ELDORADO MS;MS;5479;715;580;0;2;1;1;14;1;138,00
2026-04-27;21731;4;Ativa;1493;2854;2869;LT 138 kV JATAI /MINEIROS GO;1;161;61,4000000000;GOJAT;JATAI;SUB JATAI    GO;GO;GOMINT;MINEIROS;SUB MINEIROS GO;GO;5494;1900;1545;0;2;2;2;45;42;138,00
2026-04-27;21732;4;Ativa;1494;2869;2870;LT 138 kV MINEIROS /M. VERMELHO GO;1;128;46,8600000000;GOMINT;MINEIROS;SUB MINEIROS GO;GO;;M. VERMELHO;SUB MORRO VERMELHO GO;GO;5495;1900;1545;0;2;2;2;45;42;138,00
2026-04-27;21755;4;Ativa;1495;2854;2871;LT 138 kV JATAI /UTE JATAI GO;1;121;51,5600000000;GOJAT;JATAI;SUB JATAI    GO;GO;;UTE JATAI;UTE JATAI  GO;GO;5518;860;700;0;2;1;2;43;42;138,00
2026-04-27;21756;4;Ativa;1496;2854;2873;LT 138 kV JATAI /UTE A. EMENDADA GO;1;82;32,5700000000;GOJAT;JATAI;SUB JATAI    GO;GO;;UTE A. EMENDADA;UTE AGUA EMENDADA GO;GO;5519;715;580;0;2;1;2;61;42;138,00
2026-04-27;21758;4;Ativa;1498;2870;2875;LT 138 kV M. VERMELHO /UTE A. TAQUARI GO/MT;1;76;30,2000000000;;M. VERMELHO;SUB MORRO VERMELHO GO;GO;;UTE A. TAQUARI;UTE ALTO TAQUARI  MT;MT;5521;715;580;0;2;1;2;61;42;138,00
2026-04-27;21773;4;Ativa;1499;2853;2876;LT 138 kV QUIRINOPOLIS /UTE QUIRINOPOLIS GO;1;83;33,9300000000;GOQUI2;QUIRINOPOLIS;SUB QUIRINOPOLIS GO;GO;GOTQR;UTE QUIRINOPOLIS;UTE QUIRINOPOLIS  GO;GO;5536;860;700;0;1;1;2;43;42;138,00
2026-04-27;21774;4;Ativa;1500;2853;2877;LT 138 kV QUIRINOPOLIS /UTE BOA VISTA GO;1;41;16,5000000000;GOQUI2;QUIRINOPOLIS;SUB QUIRINOPOLIS GO;GO;GOUBV;UTE BOA VISTA;UTE BOA VISTA   GO;GO;5537;1090;885;0;1;1;2;23;42;138,00
2026-04-27;21784;4;Ativa;1501;2855;2878;LT 138 kV EDEIA /UTE T. BIOENERGIA I GO;1;129;49,3200000000;GOEDA;EDEIA;SUB EDEIA    GO;GO;;UTE T. BIOENERGIA I;UTE TROPICAL BIOENERGIA I  GO;GO;5547;715;580;0;2;1;2;61;42;138,00
