DatGeracaoConjuntoDados;DscTipEqp;NumFasMdlEqp;IdeOnsSbe;IdeMdl;IdeTipMdl;IdeSbe;MdaCpeRaiNegMdlEqp;MdaCpeRaivPosMdlEqp;DscIdcExsMdlCnr;DscFinMdlEqp;MdaPotAtvMdlEqp;MdaTnsScdMdlEqp;MdaTnsTiaMdlEqp;NomSubestacao;NomLongoSubestacao;SigUFSubestacao;NumOprMdl;NomMdl;IdcSitMdl;NumTnsMdl
2026-04-27;Transformador de Potência;Trifásico;PEMID;24200;3;3125;;;S;Principal;150.00;69.00;13.80;MIRUEIRA II;SUB MIRUEIRA II PE;PE;TR2;TR 230/69 kV MIRUEIRA II TR2 PE;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;PEMID;24212;3;3125;;;S;Principal;15.00;;;MIRUEIRA II;SUB MIRUEIRA II PE;PE;TT1;TT 69/0 kV MIRUEIRA II TT1 PE;3;69,00
2026-04-27;Transformador de Potência;Trifásico;PEJBD;24218;3;3126;;;S;Principal;150.00;69.00;13.80;JABOATAO II;SUB JABOATAO II  PE;PE;TR1;TR 230/69 kV JABOATAO II TR1 PE;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PEJBD;24219;3;3126;;;S;Principal;150.00;69.00;13.80;JABOATAO II;SUB JABOATAO II  PE;PE;TR2;TR 230/69 kV JABOATAO II TR2 PE;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;PEJBD;24230;3;3126;;;S;Principal;15.00;;;JABOATAO II;SUB JABOATAO II  PE;PE;TT1;TT 69/0 kV JABOATAO II TT1 PE;3;69,00
2026-04-27;Transformador de Potência;Trifásico;BABDD;24259;3;37;;;S;Principal;100.00;138.00;13.80;BRUMADO II;SUB BRUMADO II    BA;BA;TR1;TR 230/138 kV BRUMADO II TR1 BA;3;230,00
2026-04-27;Transformador de Potência;Monofásico;RJSTZO;24282;3;3030;;;S;Principal;900.00;138.00;;ZONA OESTE;SUB ZONA OESTE    RJ;RJ;TR1;TR 500/138 kV ZONA OESTE TR1 RJ;3;500,00
2026-04-27;Transformador de Potência;Monofásico;RJSTZO;24283;3;3030;;;S;Reserva;300.00;138.00;;ZONA OESTE;SUB ZONA OESTE    RJ;RJ;TRR1;TR 500/138 kV ZONA OESTE TRR1 RJ;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PRCBL;24314;3;3137;;;S;Principal;672.00;230.00;13.80;CURITIBA LESTE;SUB CURITIBA LESTE PR;PR;TR1;TR 500/230 kV CURITIBA LESTE TR1 PR;3;500,00
2026-04-27;Transformador de Potência;Monofásico;PRCBL;24315;3;3137;;;S;Reserva;224.00;230.00;13.80;CURITIBA LESTE;SUB CURITIBA LESTE PR;PR;TRR1;TR 500/230 kV CURITIBA LESTE TRR1 PR;3;500,00
2026-04-27;Transformador de Potência;Monofásico;GOSTNQ;24352;3;289;;;S;Principal;30.00;69.00;13.80;NIQUELANDIA;SUB NIQUELANDIA   GO;GO;TR1;TR 230/69 kV NIQUELANDIA TR1 GO;3;230,00
2026-04-27;Transformador de Potência;Monofásico;GOSTNQ;24353;3;289;;;S;Reserva;10.00;69.00;13.80;NIQUELANDIA;SUB NIQUELANDIA   GO;GO;TRR1;TR 230/69 kV NIQUELANDIA TRR1 GO;3;230,00
2026-04-27;Transformador de Potência;Monofásico;GOLUZI;24360;3;264;;;S;Principal;225.00;138.00;13.80;LUZIANIA;SUB LUZIANIA    GO;GO;TR1;TR 500/138 kV LUZIANIA TR1 GO;3;500,00
2026-04-27;Transformador de Potência;Monofásico;GOLUZI;24361;3;264;;;S;Reserva;75.00;138.00;13.80;LUZIANIA;SUB LUZIANIA    GO;GO;TRR1;TR 500/138 kV LUZIANIA TRR1 GO;3;500,00
2026-04-27;Transformador de Potência;Trifásico;PRCTE;24373;3;3138;;;S;Principal;150.00;138.00;;CASCAVEL NORTE;SUB CASCAVEL NORTE PR;PR;TR2;TR 230/138 kV CASCAVEL NORTE TR2 PR;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PRCTE;24374;3;3138;;;S;Principal;150.00;138.00;;CASCAVEL NORTE;SUB CASCAVEL NORTE PR;PR;TR1;TR 230/138 kV CASCAVEL NORTE TR1 PR;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PRSQT ;24391;3;1141;;;S;Principal;150.00;138.00;;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;TR1;TR 230/138 kV SANT.QUITERIA TR1 PR;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PRSQT ;24392;3;1141;;;S;Reserva;150.00;138.00;;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;TR2;TR 230/138 kV SANT.QUITERIA TR2 PR;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PRSQT ;24397;3;1141;;;S;Principal;50.00;13.80;;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;TR3;TR 230/13,8 kV SANT.QUITERIA TR3 PR;3;230,00
2026-04-27;Transformador de Potência;Trifásico;PRSQT ;24398;3;1141;;;S;Principal;50.00;13.80;;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;TR4;TR 230/13,8 kV SANT.QUITERIA TR4 PR;3;230,00
2026-04-27;Banco de Capacitores;Trifásico;PRSQT ;24410;3;1141;;30.00;N;Principal;;;;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;BC1;BC 138 kV 30 Mvar SANT.QUITERIA BC1 PR;3;138,00
2026-04-27;Transformador de Aterramento;Trifásico;PRSQT ;24412;3;1141;;;N;Principal;0.78;;;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;TT1;TT 13,8/0 kV SANT.QUITERIA TT1 PR;3;13,80
2026-04-27;Transformador de Aterramento;Trifásico;PRSQT ;24414;3;1141;;;N;Principal;0.78;;;SANT.QUITERIA;SUB SANTA QUITERIA   PR;PR;TT2;TT 13,8/0 kV SANT.QUITERIA TT2 PR;3;13,80
2026-04-27;Reator de Linha;Monofásico;MTPRT;24430;3;3139;165.00;;S;Principal;;;;PARANAITA;SUB PARANAITA MT;MT;RT1;RTL 500 kV 165 Mvar PARANAITA RT1 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTPRT;24431;3;3139;55.00;;S;Reserva;;;;PARANAITA;SUB PARANAITA MT;MT;RTR1;RTL 500 kV 55 Mvar PARANAITA RTR1 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTPRT;24432;3;3139;165.00;;S;Principal;;;;PARANAITA;SUB PARANAITA MT;MT;RT2;RTL 500 kV 165 Mvar PARANAITA RT2 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTPRT;24436;3;3139;136.00;;S;Principal;;;;PARANAITA;SUB PARANAITA MT;MT;RT1;RTB 500 kV 136 Mvar PARANAITA RT1 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTPRT;24437;3;3139;45.33;;S;Reserva;;;;PARANAITA;SUB PARANAITA MT;MT;RTR1;RTB 500 kV 45,33 Mvar PARANAITA RTR1 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTPRT;24439;3;3139;136.00;;S;Principal;;;;PARANAITA;SUB PARANAITA MT;MT;RT2;RTB 500 kV 136 Mvar PARANAITA RT2 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTCLD;24448;3;3140;165.00;;S;Principal;;;;CLAUDIA;SUB CLAUDIA MT;MT;RT1;RTL 500 kV 165 Mvar CLAUDIA RT1 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTCLD;24449;3;3140;165.00;;S;Principal;;;;CLAUDIA;SUB CLAUDIA MT;MT;RT2;RTL 500 kV 165 Mvar CLAUDIA RT2 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTCLD;24450;3;3140;190.00;;S;Principal;;;;CLAUDIA;SUB CLAUDIA MT;MT;RT3;RTL 500 kV 190 Mvar CLAUDIA RT3 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTCLD;24451;3;3140;190.00;;S;Principal;;;;CLAUDIA;SUB CLAUDIA MT;MT;RT4;RTL 500 kV 190 Mvar CLAUDIA RT4 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTCLD;24452;3;3140;55.00;;S;Reserva;;;;CLAUDIA;SUB CLAUDIA MT;MT;RTR5;RTL 500 kV 55 Mvar CLAUDIA RTR5 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTCLD;24453;3;3140;63.33;;S;Reserva;;;;CLAUDIA;SUB CLAUDIA MT;MT;RTR6;RTL 500 kV 63,33 Mvar CLAUDIA RTR6 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTCLD;24454;3;3140;165.00;;S;Principal;;;;CLAUDIA;SUB CLAUDIA MT;MT;RT5;RTB 500 kV 165 Mvar CLAUDIA RT5 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTCLD;24455;3;3140;165.00;;S;Principal;;;;CLAUDIA;SUB CLAUDIA MT;MT;RT6;RTB 500 kV 165 Mvar CLAUDIA RT6 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTCLD;24456;3;3140;55.00;;S;Reserva;;;;CLAUDIA;SUB CLAUDIA MT;MT;RTR7;RTB 500 kV 55 Mvar CLAUDIA RTR7 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTPRG;24480;3;3141;190.00;;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTL1;RTL 500 kV 190 Mvar PARANATINGA RTL1 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTPRG;24481;3;3141;190.00;;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTL2;RTL 500 kV 190 Mvar PARANATINGA RTL2 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTPRG;24483;3;3141;190.00;;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTL3;RTL 500 kV 190 Mvar PARANATINGA RTL3 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTPRG;24495;3;3141;190.00;;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTL4;RTL 500 kV 190 Mvar PARANATINGA RTL4 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;RSPOL;24496;3;1568;150.00;;S;Principal;;;;NOVA STA RITA;SUB NOVA STA RITA    RS;RS;RT3;RTL 525 kV 150 Mvar NOVA STA RITA RT3 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSPOL;24497;3;1568;50.00;;S;Reserva;;;;NOVA STA RITA;SUB NOVA STA RITA    RS;RS;RTR3;RTL 525 kV 50 Mvar NOVA STA RITA RTR3 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;MTPRG;24498;3;3141;63.33;;S;Reserva;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTR1;RTL 500 kV 63,33 Mvar PARANATINGA RTR1 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTPRG;24499;3;3141;63.33;;S;Reserva;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTR3;RTL 500 kV 63,33 Mvar PARANATINGA RTR3 MT;3;500,00
2026-04-27;Transformador de Potência;Trifásico;RSCAM3;24506;3;3131;;;S;Principal;83.00;69.00;13.80;CAMAQUA 3;SUB CAMAQUA 3 RS;RS;TR1;TR 230/69 kV CAMAQUA 3 TR1 RS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;RSCAM3;24507;3;3131;;;S;Principal;83.00;69.00;13.80;CAMAQUA 3;SUB CAMAQUA 3 RS;RS;TR2;TR 230/69 kV CAMAQUA 3 TR2 RS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ALMCD;24523;3;3119;;;N;Principal;200.00;69.00;13.80;MACEIO II;SUB MACEIO II AL;AL;TR1;TR 230/69 kV MACEIO II TR1 AL;3;230,00
2026-04-27;Transformador de Potência;Trifásico;ALMCD;24524;3;3119;;;N;Principal;200.00;69.00;13.80;MACEIO II;SUB MACEIO II AL;AL;TR2;TR 230/69 kV MACEIO II TR2 AL;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;ALMCD;24530;3;3119;;;N;Principal;15.00;;;MACEIO II;SUB MACEIO II AL;AL;TT1;TT 69/0 kV MACEIO II TT1 AL;3;69,00
2026-04-27;Transformador de Potência;Trifásico;BAPOD;24537;3;3093;;;N;Principal;100.00;138.00;13.80;POCOES II;SUB POCOES II BA;BA;TR1;TR 230/138 kV POCOES II TR1 BA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;BAPOD;24538;3;3093;;;N;Principal;100.00;138.00;13.80;POCOES II;SUB POCOES II BA;BA;TR2;TR 230/138 kV POCOES II TR2 BA;3;230,00
2026-04-27;Reator de Linha;Monofásico;MASLT;24550;3;4470;225.00;;N;Principal;;;;SANTA LUZIA III;SUB SANTA LUZIA III MA;MA;RT7;RTL 500 kV 225 Mvar SANTA LUZIA III RT7 MA;3;500,00
2026-04-27;Reator de Linha;Monofásico;MAMR;24551;3;329;225.00;;N;Principal;;;;MIRANDA II;SUB MIRANDA II    MA;MA;RT2;RTL 500 kV 225 Mvar MIRANDA II RT2 MA;3;500,00
2026-04-27;Reator de Linha;Monofásico;MASLT;24552;3;4470;75.00;;N;Reserva;;;;SANTA LUZIA III;SUB SANTA LUZIA III MA;MA;RTR2;RTL 500 kV 75 Mvar SANTA LUZIA III RTR2 MA;3;500,00
2026-04-27;Reator de Linha;Monofásico;MAMR;24553;3;329;75.00;;N;Reserva;;;;MIRANDA II;SUB MIRANDA II    MA;MA;RTR2;RTL 500 kV 75 Mvar MIRANDA II RTR2 MA;3;500,00
2026-04-27;Transformador de Potência;Trifásico;SENSC;24558;3;3144;;;S;Principal;150.00;69.00;13.80;N.S.SOCORRO;SUB NOSSA SENHORA DO SOCORRO SE;SE;TR1;TR 230/69 kV N.S.SOCORRO TR1 SE;3;230,00
2026-04-27;Transformador de Potência;Trifásico;SENSC;24559;3;3144;;;S;Principal;150.00;69.00;13.80;N.S.SOCORRO;SUB NOSSA SENHORA DO SOCORRO SE;SE;TR2;TR 230/69 kV N.S.SOCORRO TR2 SE;3;230,00
2026-04-27;Transformador de Potência;Monofásico;MGSGOT;24560;3;658;;;S;Principal;300.00;138.00;13.80;SAO GOTARDO 2;SUB SAO GOTARDO 2    MG;MG;TR5;TR 345/138 kV SAO GOTARDO 2 TR5 MG;3;345,00
2026-04-27;Transformador de Potência;Monofásico;MGSGOT;24561;3;658;;;S;Reserva;100.00;138.00;13.80;SAO GOTARDO 2;SUB SAO GOTARDO 2    MG;MG;TRR1;TR 345/138 kV SAO GOTARDO 2 TRR1 MG;3;345,00
2026-04-27;Transformador de Potência;Trifásico;MGSGOT;24562;3;658;;;S;Principal;300.00;138.00;13.80;SAO GOTARDO 2;SUB SAO GOTARDO 2    MG;MG;TD1;TR 138/138 kV SAO GOTARDO 2 TD1 MG;3;138,00
2026-04-27;Transformador de Potência;Trifásico;RNETD;24570;3;2936;;;N;Principal;150.00;69.00;13.80;EXTREMOZ II;SUB EXTREMOZ II RN;RN;TR1;TR 230/69 kV EXTREMOZ II TR1 RN;3;230,00
2026-04-27;Transformador de Potência;Trifásico;RNETD;24571;3;2936;;;N;Principal;150.00;69.00;13.80;EXTREMOZ II;SUB EXTREMOZ II RN;RN;TR2;TR 230/69 kV EXTREMOZ II TR2 RN;3;230,00
2026-04-27;Banco de Capacitores;Trifásico;RNETD;24582;3;2936;;21.30;N;Principal;;;;EXTREMOZ II;SUB EXTREMOZ II RN;RN;BC1;BC 69 kV 21,3 Mvar EXTREMOZ II BC1 RN;3;69,00
2026-04-27;Banco de Capacitores;Trifásico;RNETD;24583;3;2936;;21.30;N;Principal;;;;EXTREMOZ II;SUB EXTREMOZ II RN;RN;BC2;BC 69 kV 21,3 Mvar EXTREMOZ II BC2 RN;3;69,00
2026-04-27;Banco de Capacitores;Trifásico;RNETD;24584;3;2936;;21.30;N;Principal;;;;EXTREMOZ II;SUB EXTREMOZ II RN;RN;BC3;BC 69 kV 21,3 Mvar EXTREMOZ II BC3 RN;3;69,00
2026-04-27;Banco de Capacitores;Trifásico;RNETD;24585;3;2936;;21.30;N;Principal;;;;EXTREMOZ II;SUB EXTREMOZ II RN;RN;BC4;BC 69 kV 21,3 Mvar EXTREMOZ II BC4 RN;3;69,00
2026-04-27;Transformador de Aterramento;Trifásico;RNETD;24590;3;2936;;;N;Principal;12.56;;;EXTREMOZ II;SUB EXTREMOZ II RN;RN;TT1;TT 69/0 kV EXTREMOZ II TT1 RN;3;69,00
2026-04-27;Transformador de Potência;Monofásico;BAIGT;24627;3;3132;;;S;Principal;750.00;230.00;13.80;IGAPORA III;SUB IGAPORA III BA;BA;TR1;TR 500/230 kV IGAPORA III TR1 BA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;BAIGT;24628;3;3132;;;S;Principal;750.00;230.00;13.80;IGAPORA III;SUB IGAPORA III BA;BA;TR2;TR 500/230 kV IGAPORA III TR2 BA;3;500,00
2026-04-27;Transformador de Potência;Monofásico;BAIGT;24629;3;3132;;;N;Reserva;250.00;230.00;;IGAPORA III;SUB IGAPORA III BA;BA;TRR1;TR 500/230 kV IGAPORA III TRR1 BA;3;500,00
2026-04-27;Transformador de Potência;Trifásico;BAPND;24646;3;3133;;;S;Principal;150.00;69.00;13.80;PINDAI II;SUB PINDAI II BA;BA;TR1;TR 230/69 kV PINDAI II TR1 BA;3;230,00
2026-04-27;Transformador de Potência;Trifásico;BAPND;24647;3;3133;;;S;Principal;150.00;69.00;13.80;PINDAI II;SUB PINDAI II BA;BA;TR2;TR 230/69 kV PINDAI II TR2 BA;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;BAPND;24654;3;3133;;;N;Principal;15.00;;;PINDAI II;SUB PINDAI II BA;BA;TT1;TT 69/0 kV PINDAI II TT1 BA;3;69,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;24687;3;3231;150.00;;S;Principal;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RT4;RTL 525 kV 150 Mvar GUAIBA 3 RT4 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSGUA3;24688;3;3231;50.00;;S;Reserva;;;;GUAIBA 3;SE GUAIBA 3 RS;RS;RTR2;RTL 525 kV 50 Mvar GUAIBA 3 RTR2 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSPNO;24693;3;3134;;;S;Principal;672.00;230.00;;POVO NOVO;SUB POVO NOVO RS;RS;TR1;TR 525/230 kV POVO NOVO TR1 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;RSPNO;24694;3;3134;;;S;Reserva;224.00;230.00;;POVO NOVO;SUB POVO NOVO RS;RS;TRR1;TR 525/230 kV POVO NOVO TRR1 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSPNO;24695;3;3134;150.00;;S;Principal;;;;POVO NOVO;SUB POVO NOVO RS;RS;RT1;RTL 525 kV 150 Mvar POVO NOVO RT1 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSPNO;24696;3;3134;50.00;;S;Reserva;;;;POVO NOVO;SUB POVO NOVO RS;RS;RTR1;RTL 525 kV 50 Mvar POVO NOVO RTR1 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSPNO;24697;3;3134;50.00;;S;Principal;;;;POVO NOVO;SUB POVO NOVO RS;RS;RT2;RTL 525 kV 50 Mvar POVO NOVO RT2 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSPNO;24698;3;3134;16.67;;S;Reserva;;;;POVO NOVO;SUB POVO NOVO RS;RS;RTR2;RTL 525 kV 16,67 Mvar POVO NOVO RTR2 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSMRO;24705;3;3135;100.00;;S;Principal;;;;MARMELEIRO 2;SUB MARMELEIRO 2 RS;RS;RT1;RTL 525 kV 100 Mvar MARMELEIRO 2 RT1 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSMRO;24706;3;3135;33.33;;S;Reserva;;;;MARMELEIRO 2;SUB MARMELEIRO 2 RS;RS;RTR1;RTL 525 kV 33,33 Mvar MARMELEIRO 2 RTR1 RS;3;525,00
2026-04-27;Reator de Barra;Monofásico;RSMRO;24707;3;3135;100.00;;S;Principal;;;;MARMELEIRO 2;SUB MARMELEIRO 2 RS;RS;RT2;RTB 525 kV 100 Mvar MARMELEIRO 2 RT2 RS;3;525,00
2026-04-27;Compensador Síncrono;Trifásico;RSMRO;24712;3;3135;200.00;200.00;S;Principal;;;;MARMELEIRO 2;SUB MARMELEIRO 2 RS;RS;CS1;CS 200/-200 Mvar MARMELEIRO 2 CS1 RS;3;500,00
2026-04-27;Reator de Linha;Monofásico;RSSVP;24715;3;3136;50.00;;S;Principal;;;;STA V.PALMAR;SUB SANTA VITORIA DO PALMAR RS;RS;RT1;RTL 525 kV 50 Mvar STA V.PALMAR RT1 RS;3;525,00
2026-04-27;Reator de Linha;Monofásico;RSSVP;24716;3;3136;16.67;;S;Reserva;;;;STA V.PALMAR;SUB SANTA VITORIA DO PALMAR RS;RS;RTR1;RTL 525 kV 16,67 Mvar STA V.PALMAR RTR1 RS;3;525,00
2026-04-27;Transformador de Potência;Trifásico;RSSVP;24718;3;3136;;;S;Principal;75.00;138.00;;STA V.PALMAR;SUB SANTA VITORIA DO PALMAR RS;RS;TR1;TR 525/138 kV STA V.PALMAR TR1 RS;3;525,00
2026-04-27;Transformador de Potência;Monofásico;SPPCB;24773;3;3146;;;S;Principal;400.00;138.00;13.80;PIRACICABA;SUB PIRACICABA SP;SP;TR1;TR 440/138 kV PIRACICABA TR1 SP;3;440,00
2026-04-27;Transformador de Potência;Monofásico;SPPCB;24774;3;3146;;;S;Principal;400.00;138.00;13.80;PIRACICABA;SUB PIRACICABA SP;SP;TR2;TR 440/138 kV PIRACICABA TR2 SP;3;440,00
2026-04-27;Transformador de Potência;Monofásico;SPPCB;24775;3;3146;;;S;Reserva;133.33;138.00;13.80;PIRACICABA;SUB PIRACICABA SP;SP;TRR1;TR 440/138 kV PIRACICABA TRR1 SP;3;440,00
2026-04-27;Banco de Capacitores;Trifásico;SPPCB;24791;3;3146;;50.00;S;Principal;;;;PIRACICABA;SUB PIRACICABA SP;SP;BC1;BC 138 kV 50 Mvar PIRACICABA BC1 SP;3;138,00
2026-04-27;Banco de Capacitores;Trifásico;SPPCB;24792;3;3146;;50.00;S;Principal;;;;PIRACICABA;SUB PIRACICABA SP;SP;BC2;BC 138 kV 50 Mvar PIRACICABA BC2 SP;3;138,00
2026-04-27;Transformador de Potência;Trifásico;RNTRS;24937;3;3152;;;;Principal;150.00;69.00;13.80;TOUROS;SUB TOUROS RN;RN;TR1;TR 230/69 kV TOUROS TR1 RN;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;RNTRS;24942;3;3152;;;;Principal;15.00;;;TOUROS;SUB TOUROS RN;RN;TT1;TT 69/0 kV TOUROS TT1 RN;3;69,00
2026-04-27;Transformador de Potência;Trifásico;RNMSQ;24944;3;3153;;;N;Principal;100.00;69.00;;MOSSORO IV;SUB MOSSORO IV RN;RN;TR1;TR 230/69 kV MOSSORO IV TR1 RN;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;RNMSQ;24949;3;3153;;;N;Principal;15.00;;;MOSSORO IV;SUB MOSSORO IV RN;RN;TT1;TT 69/0 kV MOSSORO IV TT1 RN;3;69,00
2026-04-27;Transformador de Potência;Trifásico;MSSIA2;24957;3;774;;;S;Principal;100.00;138.00;13.80;SIDROLANDIA 2;SUB SIDROLANDIA 2    MS;MS;TR1;TR 230/138 kV SIDROLANDIA 2 TR1 MS;3;230,00
2026-04-27;Transformador de Potência;Trifásico;MSSIA2;24960;3;774;;;S;Principal;100.00;138.00;13.80;SIDROLANDIA 2;SUB SIDROLANDIA 2    MS;MS;TR2;TR 230/138 kV SIDROLANDIA 2 TR2 MS;3;230,00
2026-04-27;Transformador de Aterramento;Trifásico;SENSC;24972;3;3144;;;S;Principal;15.00;;;N.S.SOCORRO;SUB NOSSA SENHORA DO SOCORRO SE;SE;TT1;TT 69/0 kV N.S.SOCORRO TT1 SE;3;69,00
2026-04-27;Reator de Barra;Monofásico;MTPRG;25032;3;3141;165.00;;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTB1;RTB 500 kV 165 Mvar PARANATINGA RTB1 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTPRG;25033;3;3141;165.00;;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTB2;RTB 500 kV 165 Mvar PARANATINGA RTB2 MT;3;500,00
2026-04-27;Reator de Barra;Monofásico;MTPRG;25034;3;3141;55.00;;S;Reserva;;;;PARANATINGA;SUB PARANATINGA MT;MT;RTR1;RTB 500 kV 55 Mvar PARANATINGA RTR1 MT;3;500,00
2026-04-27;Capacitor Série;Trifásico;MTPRG;25201;3;3141;;465.00;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;CR1;CR 500 kV 465 Mvar PARANATINGA CR1 MT;3;500,00
2026-04-27;Capacitor Série;Trifásico;MTPRG;25202;3;3141;;465.00;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;CR2;CR 500 kV 465 Mvar PARANATINGA CR2 MT;3;500,00
2026-04-27;Capacitor Série;Trifásico;MTPRG;25203;3;3141;;510.00;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;CR3;CR 500 kV 510 Mvar PARANATINGA CR3 MT;3;500,00
2026-04-27;Capacitor Série;Trifásico;MTPRG;25204;3;3141;;510.00;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;CR4;CR 500 kV 510 Mvar PARANATINGA CR4 MT;3;500,00
2026-04-27;Compensador Estático;Trifásico;MTPRG;25213;3;3141;200.00;200.00;S;Principal;;;;PARANATINGA;SUB PARANATINGA MT;MT;CE1;CE 200/-200 Mvar PARANATINGA CE1 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTRB;25252;3;836;190.00;;S;Principal;;;;RIBEIRAOZINHO;SUB RIBEIRAOZINHO    MT;MT;RTL1;RTL 500 kV 190 Mvar RIBEIRAOZINHO RTL1 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTRB;25253;3;836;190.00;;S;Principal;;;;RIBEIRAOZINHO;SUB RIBEIRAOZINHO    MT;MT;RTL2;RTL 500 kV 190 Mvar RIBEIRAOZINHO RTL2 MT;3;500,00
2026-04-27;Reator de Linha;Monofásico;MTRB;25254;3;836;63.33;;N;Reserva;;;;RIBEIRAOZINHO;SUB RIBEIRAOZINHO    MT;MT;RTLR;RTL 500 kV 63,33 Mvar RIBEIRAOZINHO RTLR MT;3;500,00
2026-04-27;Reator de Linha;Trifásico;AMCRR;25262;3;2798;15.00;;N;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;RTL1;RTL 230 kV 15 Mvar LECHUGA RTL1 AM;3;230,00
2026-04-27;Reator de Linha;Trifásico;AMCRR;25263;3;2798;15.00;;N;Principal;;;;LECHUGA;SUB LECHUGA (MANAUS) AM;AM;RTL2;RTL 230 kV 15 Mvar LECHUGA RTL2 AM;3;230,00
2026-04-27;Reator de Linha;Monofásico;PIGBD;26003;3;3147;270.00;;N;Principal;;;;GILBUES II;SUB GILBUES II PI;PI;RT6;RTL 500 kV 270 Mvar GILBUES II RT6 PI;3;500,00
2026-04-27;Reator de Linha;Monofásico;PIGBD;26005;3;3147;90.00;;N;Reserva;;;;GILBUES II;SUB GILBUES II PI;PI;RTR6;RTL 500 kV 90 Mvar GILBUES II RTR6 PI;3;500,00
